0000231_D	00329566_d	0
0000231_D	00472802_d	1
0000231_D	00500720_d	2
0000231_D	00413739_d	3
0000231_D	00422250_d	4
0000231_D	00363306_d	5
0000231_D	00194181_d	6
0000231_D	00550750_d	7
0000231_D	00633870_d	8
0000231_D	00108664_d	9
0000231_D	00159752_d	10
0000231_D	00448142_d	11
0000231_D	00718892_d	12
0000231_D	00717787_d	13
0000231_D	00483409_d	14
0000231_D	00568889_d	15
0000231_D	00195856_d	16
0000231_D	00715074_d	17
0000231_D	00406615_d	18
0000231_D	00193181_d	19
0000231_D	00212781_d	20
0000231_D	00651078_d	21
0032126_D	00329566_d	0
0032126_D	00472802_d	1
0032126_D	00363306_d	2
0032126_D	00108664_d	3
0032126_D	00715074_d	4
0032126_D	00413739_d	5
0032126_D	00212781_d	6
0032126_D	00500720_d	7
0032126_D	00633870_d	8
0032126_D	00718892_d	9
0032126_D	00342367_d	10
0032126_D	00721732_d	11
0032126_D	00422250_d	12
0032126_D	00109351_d	13
0032126_D	00015594_d	14
0032126_D	00194181_d	15
0032126_D	00630391_d	16
0032126_D	00775308_d	17
0032126_D	00283586_d	18
0032126_D	00033128_d	19
0032126_D	00372793_d	20
0032126_D	00168376_d	21
0000515_D	00329566_d	0
0000515_D	00413739_d	1
0000515_D	00472802_d	2
0000515_D	00363306_d	3
0000515_D	00159752_d	4
0000515_D	00550750_d	5
0000515_D	00134931_d	6
0000515_D	00500720_d	7
0000515_D	00277745_d	8
0000515_D	00718892_d	9
0000515_D	00728959_d	10
0000515_D	00413364_d	11
0000515_D	00108664_d	12
0000515_D	00507373_d	13
0000515_D	00497626_d	14
0000515_D	00775308_d	15
0000515_D	00114708_d	16
0000515_D	00133617_d	17
0000515_D	00193181_d	18
0000515_D	00080107_d	19
0000515_D	00548949_d	20
0000515_D	00409514_d	21
0000548_D	00329566_d	0
0000548_D	00472802_d	1
0000548_D	00633870_d	2
0000548_D	00363306_d	3
0000548_D	00553403_d	4
0000548_D	00413364_d	5
0000548_D	00500720_d	6
0000548_D	00033128_d	7
0000548_D	00342367_d	8
0000548_D	00530604_d	9
0000548_D	00174435_d	10
0000548_D	00715074_d	11
0000548_D	00413739_d	12
0000548_D	00293532_d	13
0000548_D	00212781_d	14
0000548_D	00629470_d	15
0000548_D	00194181_d	16
0000548_D	00277745_d	17
0000548_D	00660295_d	18
0000548_D	00518945_d	19
0000548_D	00174636_d	20
0000548_D	00695494_d	21
0001211_D	00329566_d	0
0001211_D	00363306_d	1
0001211_D	00472802_d	2
0001211_D	00775308_d	3
0001211_D	00500720_d	4
0001211_D	00550750_d	5
0001211_D	00715074_d	6
0001211_D	00285024_d	7
0001211_D	00194181_d	8
0001211_D	00589406_d	9
0001211_D	00193181_d	10
0001211_D	00290987_d	11
0001211_D	00080107_d	12
0001211_D	00159752_d	13
0001211_D	00774256_d	14
0001211_D	00413739_d	15
0001211_D	00174636_d	16
0001211_D	00717787_d	17
0001211_D	00453204_d	18
0001211_D	00507373_d	19
0001211_D	00125701_d	20
0001211_D	00080350_d	21
0059931_D	00472802_d	0
0059931_D	00329566_d	1
0059931_D	00633870_d	2
0059931_D	00363306_d	3
0059931_D	00194181_d	4
0059931_D	00553403_d	5
0059931_D	00500720_d	6
0059931_D	00174435_d	7
0059931_D	00363353_d	8
0059931_D	00775308_d	9
0059931_D	00080350_d	10
0059931_D	00342367_d	11
0059931_D	00108664_d	12
0059931_D	00033128_d	13
0059931_D	00212781_d	14
0059931_D	00639795_d	15
0059931_D	00593684_d	16
0059931_D	00077494_d	17
0059931_D	00507373_d	18
0059931_D	00717787_d	19
0059931_D	00114708_d	20
0059931_D	00568889_d	21
0001789_D	00329566_d	0
